Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,label
120,60,65.0,8461,6,5,2005,2006,0.0,0.0,0.0,728.0,728.0,728,728,0,1456,0.0,0.0,2,1,3,1,8,1,2005.0,2.0,390.0,0,24,0,0,0,0,0,7,2006,12.007560729337492
121,80,70.04995836802665,21453,6,5,1969,1969,0.0,938.0,0.0,0.0,938.0,988,0,0,988,1.0,0.0,1,0,1,1,4,2,1969.0,2.0,540.0,0,130,0,130,0,0,0,10,2006,12.100712129872347
122,50,50.0,6060,4,5,1939,1950,0.0,0.0,0.0,732.0,732.0,772,351,0,1123,0.0,0.0,1,0,3,1,4,0,1979.0,1.0,264.0,0,0,140,0,0,0,0,6,2007,11.512925464970229
123,20,75.0,9464,6,7,1958,1958,135.0,570.0,0.0,510.0,1080.0,1080,0,0,1080,0.0,0.0,1,0,3,1,5,0,1958.0,1.0,288.0,0,0,0,0,130,0,0,6,2008,11.820410164718188
124,120,55.0,7892,6,5,1993,1993,0.0,300.0,0.0,899.0,1199.0,1199,0,0,1199,0.0,0.0,2,0,2,1,5,0,1993.0,2.0,530.0,0,63,0,0,0,0,0,3,2008,11.94405831982697
125,20,48.0,17043,6,5,1979,1998,0.0,0.0,0.0,1362.0,1362.0,1586,0,0,1586,0.0,0.0,2,0,3,1,7,1,1979.0,2.0,435.0,192,0,0,0,0,0,0,1,2009,12.106252310247962
126,190,60.0,6780,6,8,1935,1982,0.0,490.0,0.0,30.0,520.0,520,0,234,754,1.0,0.0,1,0,2,1,5,0,1978.5061638868744,0.0,0.0,53,0,0,0,0,0,0,6,2006,11.344506813345266
127,120,70.04995836802665,4928,6,5,1976,1976,0.0,120.0,0.0,958.0,1078.0,958,0,0,958,0.0,0.0,2,0,2,1,5,1,1977.0,2.0,440.0,0,205,0,0,0,0,0,2,2007,11.759785542901755
128,45,55.0,4388,5,7,1930,1950,0.0,116.0,0.0,556.0,672.0,840,0,0,840,0.0,0.0,1,0,3,1,5,1,1978.5061638868744,0.0,0.0,0,0,0,0,0,0,0,6,2007,11.37366339763672
129,60,69.0,7590,6,5,1966,1966,266.0,512.0,0.0,148.0,660.0,660,688,0,1348,0.0,0.0,1,1,3,1,6,1,1966.0,2.0,453.0,188,108,0,0,0,0,0,7,2006,11.951180395901384
130,20,69.0,8973,5,7,1958,1991,85.0,567.0,28.0,413.0,1008.0,1053,0,0,1053,0.0,1.0,1,1,3,1,6,0,1998.0,2.0,750.0,0,80,0,180,0,0,0,7,2006,11.918390573078392
131,60,88.0,14200,7,6,1966,1966,309.0,445.0,0.0,479.0,924.0,1216,941,0,2157,0.0,0.0,2,1,4,1,8,2,1966.0,2.0,487.0,105,66,0,0,0,0,0,5,2006,12.328290278254423
132,60,70.04995836802665,12224,6,5,2000,2000,40.0,695.0,0.0,297.0,992.0,1022,1032,0,2054,1.0,0.0,2,1,3,1,7,1,2000.0,2.0,390.0,24,48,0,0,0,0,0,7,2009,12.404923504275338
133,20,75.0,7388,5,6,1959,2002,0.0,405.0,0.0,658.0,1063.0,1327,0,0,1327,1.0,0.0,1,0,3,1,7,0,1974.0,2.0,624.0,0,0,0,0,0,0,0,7,2007,11.923378114589433
134,20,70.04995836802665,6853,8,5,2001,2002,136.0,1005.0,0.0,262.0,1267.0,1296,0,0,1296,1.0,0.0,2,0,2,1,6,0,2001.0,2.0,471.0,192,25,0,0,0,0,0,6,2009,12.301382825334498
135,20,78.0,10335,5,6,1968,1993,0.0,570.0,0.0,891.0,1461.0,1721,0,0,1721,0.0,0.0,2,1,3,1,7,1,1968.0,2.0,440.0,0,96,180,0,0,0,0,7,2006,12.100712129872347
136,20,80.0,10400,7,6,1970,1970,288.0,0.0,0.0,1304.0,1304.0,1682,0,0,1682,0.0,0.0,2,0,3,1,7,1,1970.0,2.0,530.0,98,0,0,0,0,0,0,5,2008,12.066810578196666
137,20,70.04995836802665,10355,5,5,1967,1967,196.0,695.0,0.0,519.0,1214.0,1214,0,0,1214,0.0,0.0,2,0,3,1,5,1,1967.0,1.0,318.0,0,111,0,0,0,0,0,7,2007,11.870599909242044
138,90,82.0,11070,7,5,1988,1989,70.0,0.0,0.0,1907.0,1907.0,1959,0,0,1959,0.0,0.0,3,0,5,2,9,0,1989.0,3.0,766.0,0,0,0,0,0,0,0,7,2006,12.049418835484797
139,60,73.0,9066,8,5,1999,2000,320.0,668.0,0.0,336.0,1004.0,1004,848,0,1852,0.0,0.0,2,1,3,1,7,2,1999.0,3.0,660.0,224,106,0,0,0,0,0,12,2008,12.345834587905333
140,60,65.0,15426,6,5,1997,1997,0.0,821.0,0.0,107.0,928.0,928,836,0,1764,1.0,0.0,2,1,3,1,7,0,1997.0,2.0,470.0,276,99,0,0,0,0,0,8,2009,12.352335152508426
141,20,70.0,10500,4,5,1971,1971,0.0,432.0,0.0,432.0,864.0,864,0,0,864,0.0,0.0,1,0,3,1,5,1,1978.5061638868744,0.0,0.0,0,0,0,0,0,0,0,4,2010,11.652687407345388
142,20,78.0,11645,7,5,2005,2005,0.0,1300.0,0.0,434.0,1734.0,1734,0,0,1734,1.0,0.0,2,0,3,1,7,0,2005.0,2.0,660.0,160,24,0,0,0,0,0,1,2006,12.468436909997665
143,50,71.0,8520,5,4,1952,1952,0.0,507.0,0.0,403.0,910.0,910,475,0,1385,0.0,0.0,2,0,4,1,6,0,2000.0,2.0,720.0,0,0,0,0,0,0,0,6,2010,12.01974306733868
144,20,78.0,10335,7,5,1999,1999,183.0,679.0,0.0,811.0,1490.0,1501,0,0,1501,1.0,0.0,2,0,3,1,6,0,1999.0,2.0,577.0,144,29,0,0,0,0,0,6,2009,12.225875272826354
145,90,70.0,9100,5,5,1963,1963,336.0,1332.0,0.0,396.0,1728.0,1728,0,0,1728,1.0,0.0,2,0,6,2,10,0,1963.0,2.0,504.0,0,0,0,0,0,0,0,11,2006,11.736069016284437
146,160,24.0,2522,6,5,2004,2006,50.0,0.0,0.0,970.0,970.0,970,739,0,1709,0.0,0.0,2,0,3,1,7,0,2004.0,2.0,380.0,0,40,0,0,0,0,0,4,2006,11.77528972943772
147,30,51.0,6120,5,7,1931,1993,0.0,209.0,0.0,506.0,715.0,875,0,0,875,1.0,0.0,1,0,2,1,5,0,1931.0,1.0,180.0,48,0,0,0,0,0,0,11,2009,11.56171562913966
148,60,70.04995836802665,9505,7,5,2001,2001,180.0,0.0,0.0,884.0,884.0,884,1151,0,2035,0.0,0.0,2,1,3,1,8,1,2001.0,2.0,434.0,144,48,0,0,0,0,0,5,2010,12.312682380588432
149,20,63.0,7500,7,5,2004,2005,120.0,680.0,0.0,400.0,1080.0,1080,0,0,1080,1.0,0.0,1,0,3,1,6,0,1978.5061638868744,0.0,0.0,0,0,0,0,0,0,0,4,2008,11.856515169360305
150,50,70.04995836802665,6240,5,4,1936,1950,0.0,0.0,0.0,896.0,896.0,896,448,0,1344,0.0,0.0,1,0,3,1,7,0,1936.0,1.0,240.0,200,114,0,0,0,0,0,4,2006,11.652687407345388
151,20,120.0,10356,5,6,1975,1975,0.0,716.0,0.0,253.0,969.0,969,0,0,969,0.0,0.0,1,1,3,1,5,0,1975.0,2.0,440.0,0,0,0,0,0,0,0,1,2007,11.711776323715394
152,20,107.0,13891,8,5,2007,2008,436.0,1400.0,0.0,310.0,1710.0,1710,0,0,1710,1.0,0.0,2,0,2,1,6,1,2007.0,3.0,866.0,0,102,0,0,0,0,0,1,2008,12.827729194939907
153,60,70.04995836802665,14803,6,5,1971,1971,252.0,416.0,0.0,409.0,825.0,1097,896,0,1993,0.0,0.0,2,1,4,1,8,1,1971.0,2.0,495.0,0,66,0,0,0,0,0,6,2006,12.154779351142624
154,20,70.04995836802665,13500,6,7,1960,1975,0.0,429.0,1080.0,93.0,1602.0,1252,0,0,1252,1.0,0.0,1,0,1,1,4,1,1960.0,2.0,564.0,409,0,0,0,0,0,0,3,2008,12.367340793126296
155,30,84.0,11340,6,5,1923,1950,0.0,0.0,0.0,1200.0,1200.0,1200,0,0,1200,0.0,0.0,1,0,4,1,7,0,1923.0,1.0,312.0,0,0,228,0,0,0,0,3,2006,11.736069016284437
156,50,60.0,9600,6,5,1924,1950,0.0,0.0,0.0,572.0,572.0,572,524,0,1096,0.0,0.0,1,0,2,1,5,0,1978.5061638868744,0.0,0.0,0,8,128,0,0,0,0,4,2008,11.27720313144916
157,20,60.0,7200,5,7,1950,1950,0.0,0.0,0.0,0.0,0.0,1040,0,0,1040,0.0,0.0,1,0,2,1,5,0,1950.0,2.0,625.0,0,0,0,0,0,0,0,6,2006,11.603679828238693
158,60,92.0,12003,8,5,2009,2010,84.0,0.0,0.0,774.0,774.0,774,1194,0,1968,0.0,0.0,2,1,4,1,8,1,2009.0,3.0,680.0,0,75,0,0,0,0,0,5,2010,12.504323669331189
159,60,100.0,12552,7,5,2004,2005,0.0,222.0,0.0,769.0,991.0,991,956,0,1947,0.0,0.0,2,1,3,1,8,1,2004.0,2.0,678.0,0,136,0,0,0,0,0,5,2010,12.448626590364206
160,60,134.0,19378,7,5,2005,2006,456.0,57.0,0.0,1335.0,1392.0,1392,1070,0,2462,1.0,0.0,2,1,4,1,9,1,2006.0,2.0,576.0,239,132,0,168,0,0,0,3,2006,12.676076274775909
161,20,70.04995836802665,11120,6,6,1984,1984,0.0,660.0,0.0,572.0,1232.0,1232,0,0,1232,0.0,0.0,2,0,3,1,6,0,1984.0,2.0,516.0,0,0,0,0,0,0,0,6,2008,11.998433280751929
162,60,110.0,13688,9,5,2003,2004,664.0,1016.0,0.0,556.0,1572.0,1572,1096,0,2668,1.0,0.0,2,1,3,1,10,2,2003.0,3.0,726.0,400,0,0,0,0,0,0,3,2008,12.929991484756872
163,20,95.0,12182,7,5,2005,2005,226.0,1201.0,0.0,340.0,1541.0,1541,0,0,1541,0.0,0.0,2,0,3,1,7,1,2005.0,2.0,532.0,0,70,0,0,0,0,0,5,2010,12.301382825334498
164,45,55.0,5500,4,6,1956,1956,0.0,0.0,0.0,882.0,882.0,882,0,0,882,0.0,0.0,1,0,1,1,4,0,1978.5061638868744,0.0,0.0,0,0,0,0,0,0,0,4,2007,11.544424132029599
165,40,40.0,5400,6,7,1926,2004,0.0,370.0,0.0,779.0,1149.0,1149,467,0,1616,0.0,0.0,2,0,3,1,5,0,1926.0,1.0,216.0,0,0,183,0,0,0,0,10,2007,11.931635799828413
166,190,62.0,10106,5,7,1940,1999,0.0,351.0,181.0,112.0,644.0,808,547,0,1355,1.0,0.0,2,0,4,2,6,0,1978.5061638868744,0.0,0.0,140,0,0,0,0,0,0,9,2008,11.755871643580617
167,20,70.04995836802665,10708,5,5,1955,1993,0.0,379.0,768.0,470.0,1617.0,1867,0,0,1867,1.0,0.0,1,0,2,1,7,3,1955.0,1.0,303.0,476,0,0,0,142,0,0,11,2009,12.154779351142624
168,60,86.0,10562,8,5,2007,2007,300.0,1288.0,0.0,294.0,1582.0,1610,551,0,2161,1.0,0.0,1,1,3,1,8,1,2007.0,3.0,789.0,178,120,0,0,0,0,0,11,2007,12.693498620467778
169,60,62.0,8244,7,5,2004,2004,0.0,0.0,0.0,840.0,840.0,840,880,0,1720,0.0,0.0,2,1,3,1,7,1,2004.0,2.0,440.0,100,48,0,0,0,0,0,5,2007,12.119969946476761
170,20,70.04995836802665,16669,8,6,1981,1981,653.0,0.0,0.0,1686.0,1686.0,1707,0,0,1707,0.0,0.0,2,1,2,1,6,1,1981.0,2.0,511.0,574,64,0,0,0,0,0,1,2006,12.337100907936577
171,50,70.04995836802665,12358,5,6,1941,1950,0.0,360.0,0.0,360.0,720.0,854,0,528,1382,0.0,0.0,1,1,2,1,7,0,1991.0,2.0,660.0,237,0,0,0,0,0,0,5,2007,11.763684183317412
172,20,141.0,31770,6,5,1960,1960,112.0,639.0,0.0,441.0,1080.0,1656,0,0,1656,1.0,0.0,1,0,3,1,7,2,1960.0,2.0,528.0,210,62,0,0,0,0,0,5,2010,12.2783933071098
173,160,44.0,5306,7,7,1987,1987,0.0,495.0,215.0,354.0,1064.0,1064,703,0,1767,1.0,0.0,2,0,2,1,5,1,1987.0,2.0,504.0,441,35,0,0,0,0,0,6,2006,12.384218830913648
174,20,80.0,10197,6,5,1961,1961,491.0,288.0,374.0,700.0,1362.0,1362,0,0,1362,1.0,0.0,1,1,3,1,6,1,1961.0,2.0,504.0,0,20,0,0,0,0,0,6,2008,12.0015054797889
175,20,47.0,12416,6,5,1986,1986,132.0,1398.0,208.0,0.0,1606.0,1651,0,0,1651,1.0,0.0,2,0,3,1,7,1,1986.0,2.0,616.0,192,0,0,0,0,0,0,11,2008,12.122691036591123
176,20,84.0,12615,6,7,1950,2001,0.0,477.0,0.0,725.0,1202.0,2158,0,0,2158,1.0,0.0,2,0,4,1,7,1,1950.0,2.0,576.0,0,29,39,0,0,0,0,6,2007,12.400816722322686
177,60,97.0,10029,6,5,1988,1989,268.0,831.0,0.0,320.0,1151.0,1164,896,0,2060,0.0,1.0,2,1,4,1,8,1,1988.0,2.0,521.0,0,228,0,0,192,0,0,9,2007,12.259613412458204
178,50,70.04995836802665,13650,5,5,1958,1958,0.0,57.0,441.0,554.0,1052.0,1252,668,0,1920,1.0,0.0,2,0,4,1,8,1,1958.0,2.0,451.0,0,0,0,0,0,0,0,7,2006,12.058152515453552
179,20,63.0,17423,9,5,2008,2009,748.0,1904.0,0.0,312.0,2216.0,2234,0,0,2234,1.0,0.0,2,0,1,1,9,1,2009.0,3.0,1166.0,0,60,0,0,0,0,0,7,2009,13.1260306447518
180,30,60.0,8520,5,6,1923,2006,0.0,0.0,0.0,968.0,968.0,968,0,0,968,0.0,0.0,1,0,2,1,5,0,1935.0,2.0,480.0,0,0,184,0,0,0,0,7,2007,11.512925464970229
181,160,70.04995836802665,2117,6,5,2000,2000,456.0,436.0,0.0,320.0,756.0,769,756,0,1525,0.0,0.0,2,1,3,1,5,1,2000.0,2.0,440.0,0,0,0,0,0,0,0,6,2007,12.083905011555967
182,70,54.0,7588,7,6,1920,1950,0.0,352.0,0.0,441.0,793.0,901,901,0,1802,0.0,0.0,1,1,4,1,9,1,1920.0,1.0,216.0,0,0,40,0,0,0,0,7,2006,12.206572520571825
183,20,60.0,9060,5,6,1957,2006,98.0,0.0,0.0,0.0,0.0,1340,0,0,1340,0.0,0.0,1,0,3,1,7,1,1957.0,1.0,252.0,116,0,0,180,0,0,0,6,2007,11.695247021764184
184,50,63.0,11426,7,5,2003,2003,0.0,0.0,0.0,1362.0,1362.0,1362,720,0,2082,0.0,0.0,2,1,3,1,6,0,2003.0,2.0,484.0,280,238,0,0,0,0,0,6,2008,12.206072645530174
185,50,92.0,7438,5,8,1908,1991,0.0,0.0,0.0,504.0,504.0,936,316,0,1252,0.0,0.0,1,0,3,1,5,0,1986.0,2.0,576.0,104,0,0,0,0,0,0,6,2006,11.751942365440728
186,75,90.0,22950,10,9,1892,1993,0.0,0.0,0.0,1107.0,1107.0,1518,1518,572,3608,0.0,0.0,2,1,4,1,12,2,1993.0,3.0,840.0,0,260,0,0,410,0,0,6,2006,13.071070083016778
187,80,70.04995836802665,9947,7,5,1990,1991,0.0,611.0,0.0,577.0,1188.0,1217,0,0,1217,1.0,0.0,2,0,3,1,6,0,1990.0,2.0,497.0,168,27,0,0,0,0,0,6,2009,12.061046873479915
188,50,60.0,10410,5,7,1916,1987,0.0,0.0,0.0,660.0,660.0,808,704,144,1656,0.0,0.0,2,1,3,1,8,0,1916.0,1.0,180.0,0,0,0,140,0,0,0,8,2009,11.813030057420567
189,90,64.0,7018,5,5,1979,1979,275.0,1086.0,0.0,0.0,1086.0,1224,0,0,1224,2.0,0.0,0,2,2,2,6,2,1979.0,2.0,528.0,120,0,0,0,0,0,0,6,2009,11.940393392554734
190,120,41.0,4923,8,5,2001,2002,0.0,1153.0,0.0,440.0,1593.0,1593,0,0,1593,1.0,0.0,1,1,0,1,5,1,2001.0,2.0,682.0,0,120,0,0,224,0,0,8,2008,12.56374708980199
191,70,70.0,10570,8,8,1932,1994,0.0,297.0,0.0,556.0,853.0,1549,1178,0,2727,0.0,0.0,2,1,3,1,10,2,1932.0,2.0,440.0,0,74,0,0,0,0,0,12,2007,12.66032791780777
192,60,70.04995836802665,7472,7,9,1972,2004,138.0,626.0,0.0,99.0,725.0,725,754,0,1479,1.0,0.0,1,1,4,1,7,0,1972.0,2.0,484.0,0,32,0,0,0,0,0,6,2007,12.122691036591123
193,20,68.0,9017,7,5,1999,1999,0.0,560.0,0.0,871.0,1431.0,1431,0,0,1431,1.0,0.0,2,0,3,1,6,0,1999.0,2.0,666.0,0,35,0,0,0,0,0,9,2009,12.165250651009918
194,160,24.0,2522,7,5,2004,2004,50.0,0.0,0.0,970.0,970.0,970,739,0,1709,0.0,0.0,2,0,3,1,7,0,2004.0,2.0,380.0,0,40,0,0,0,0,0,5,2006,11.77528972943772
195,20,60.0,7180,5,7,1972,1972,0.0,390.0,0.0,474.0,864.0,864,0,0,864,0.0,0.0,1,0,3,1,5,0,1989.0,1.0,352.0,0,0,0,0,0,0,0,5,2008,11.751942365440728
196,160,24.0,2280,6,6,1976,1976,0.0,566.0,0.0,289.0,855.0,855,601,0,1456,0.0,0.0,2,1,3,1,7,1,1976.0,2.0,440.0,87,0,0,0,0,0,0,7,2009,11.908340237224891
197,20,79.0,9416,7,5,2007,2007,205.0,1126.0,0.0,600.0,1726.0,1726,0,0,1726,1.0,0.0,2,0,3,1,8,1,2007.0,3.0,786.0,171,138,0,0,266,0,0,9,2007,12.650348126203179
198,75,174.0,25419,8,4,1918,1990,0.0,1036.0,184.0,140.0,1360.0,1360,1360,392,3112,1.0,1.0,2,0,4,1,8,1,1918.0,2.0,795.0,0,16,552,0,0,512,0,3,2006,12.367340793126296
199,75,92.0,5520,6,6,1912,1950,0.0,0.0,0.0,755.0,755.0,929,929,371,2229,0.0,0.0,1,0,5,1,8,0,1978.5061638868744,0.0,0.0,0,198,30,0,0,0,0,7,2009,11.55214617812351
200,20,76.0,9591,8,5,2004,2005,262.0,1088.0,0.0,625.0,1713.0,1713,0,0,1713,1.0,0.0,2,0,3,1,7,1,2004.0,3.0,856.0,0,26,0,0,170,0,0,1,2009,12.524162674153336
201,20,80.0,8546,4,5,2003,2004,0.0,0.0,0.0,1121.0,1121.0,1121,0,0,1121,0.0,0.0,2,0,2,1,5,0,2003.0,2.0,440.0,132,64,0,0,0,0,0,3,2010,11.84939770159144
202,20,75.0,10125,6,6,1977,1977,0.0,641.0,279.0,276.0,1196.0,1279,0,0,1279,0.0,1.0,2,0,3,1,6,2,1980.0,2.0,473.0,238,83,0,0,0,0,0,2,2008,12.052338545588132
203,50,50.0,7000,6,6,1924,1950,0.0,617.0,0.0,0.0,617.0,865,445,0,1310,0.0,0.0,2,0,2,1,6,0,1924.0,1.0,398.0,0,0,126,0,0,0,0,5,2006,11.626254150277232
204,120,70.04995836802665,4438,6,5,2004,2004,205.0,662.0,0.0,186.0,848.0,848,0,0,848,1.0,0.0,1,0,1,1,3,1,2004.0,2.0,420.0,149,0,0,0,0,0,0,1,2008,11.911701584927597
205,50,50.0,3500,5,7,1947,1950,0.0,312.0,0.0,408.0,720.0,720,564,0,1284,0.0,0.0,1,1,2,1,5,0,1948.0,1.0,240.0,0,35,0,0,0,0,0,4,2009,11.608235644774552
206,20,99.0,11851,7,5,1990,1990,0.0,0.0,0.0,1424.0,1424.0,1442,0,0,1442,0.0,0.0,2,0,3,1,5,0,1990.0,2.0,500.0,0,34,0,508,0,0,0,5,2009,12.103486056755072
207,20,40.0,13673,5,5,1962,1962,0.0,0.0,0.0,1140.0,1140.0,1696,0,0,1696,0.0,0.0,1,1,3,1,8,1,1962.0,1.0,349.0,0,30,0,0,0,0,0,3,2007,11.876873892875459
208,20,70.04995836802665,12493,4,5,1960,1960,0.0,419.0,306.0,375.0,1100.0,1100,0,0,1100,1.0,0.0,1,0,3,1,6,1,1960.0,1.0,312.0,355,0,0,0,0,0,0,4,2008,11.856515169360305
209,60,70.04995836802665,14364,7,5,1988,1989,128.0,1065.0,0.0,92.0,1157.0,1180,882,0,2062,1.0,0.0,2,1,3,1,7,1,1988.0,2.0,454.0,60,55,0,0,154,0,0,4,2007,12.531772785169476
210,20,75.0,8250,6,7,1964,1964,260.0,787.0,0.0,305.0,1092.0,1092,0,0,1092,1.0,0.0,1,0,3,1,6,0,1964.0,2.0,504.0,0,0,0,0,0,0,0,7,2008,11.884489021402711
211,30,67.0,5604,5,6,1925,1950,0.0,468.0,0.0,396.0,864.0,864,0,0,864,1.0,0.0,1,0,2,1,5,0,1978.5061638868744,0.0,0.0,0,0,96,0,0,0,0,4,2008,11.49272275765271
212,20,83.0,10420,6,5,2009,2009,0.0,36.0,0.0,1176.0,1212.0,1212,0,0,1212,0.0,0.0,2,0,3,1,6,0,2009.0,2.0,460.0,100,22,0,0,0,0,0,3,2010,12.133501952695338
213,60,72.0,8640,7,5,2009,2009,0.0,822.0,0.0,78.0,900.0,932,920,0,1852,1.0,0.0,2,1,3,1,7,1,2009.0,2.0,644.0,168,108,0,0,0,0,0,7,2009,12.439871229831715
214,20,43.0,13568,5,5,1995,1995,0.0,716.0,0.0,274.0,990.0,990,0,0,990,0.0,1.0,1,0,3,1,5,0,1996.0,2.0,576.0,224,0,0,0,0,0,0,7,2006,11.957611286231675
215,60,70.04995836802665,10900,6,7,1977,1977,153.0,378.0,0.0,311.0,689.0,689,703,0,1392,0.0,0.0,1,1,3,1,6,0,1977.0,1.0,299.0,0,36,0,0,0,0,450,3,2010,11.993807212363148
216,20,72.0,10011,5,6,1957,1996,64.0,360.0,0.0,710.0,1070.0,1236,0,0,1236,0.0,1.0,1,0,2,1,6,1,1957.0,1.0,447.0,0,0,0,0,0,0,0,5,2006,11.80894766169701
217,20,65.0,8450,7,5,2004,2004,266.0,946.0,0.0,490.0,1436.0,1436,0,0,1436,1.0,0.0,2,0,3,1,8,0,2004.0,2.0,484.0,139,98,0,0,0,0,0,4,2008,12.254862809699606
218,70,57.0,9906,4,4,1925,1950,0.0,0.0,0.0,686.0,686.0,810,518,0,1328,0.0,0.0,1,0,3,1,8,0,1940.0,1.0,210.0,0,172,60,0,0,0,0,9,2006,11.580584113444043
219,50,70.04995836802665,15660,7,9,1939,2006,312.0,341.0,0.0,457.0,798.0,1137,817,0,1954,0.0,1.0,1,1,3,1,8,2,1939.0,2.0,431.0,0,119,150,0,0,0,0,5,2008,12.649154617209645
220,120,43.0,3010,7,5,2005,2006,16.0,16.0,0.0,1232.0,1248.0,1248,0,0,1248,0.0,0.0,2,0,2,1,5,0,2005.0,2.0,438.0,108,0,0,0,0,0,0,3,2006,12.0271851854705
221,20,73.0,8990,7,5,2006,2006,0.0,0.0,0.0,1498.0,1498.0,1498,0,0,1498,0.0,0.0,2,0,2,1,5,0,2006.0,2.0,675.0,351,33,0,0,0,0,0,4,2006,12.230277334226992
222,60,70.04995836802665,8068,6,5,2002,2002,0.0,0.0,0.0,1010.0,1010.0,1010,1257,0,2267,0.0,0.0,2,1,4,1,8,1,2002.0,2.0,390.0,120,46,0,0,0,0,0,12,2009,12.206072645530174
223,60,85.0,11475,6,6,1975,1975,0.0,550.0,0.0,163.0,713.0,811,741,0,1552,1.0,0.0,2,1,3,1,6,1,1975.0,2.0,434.0,209,208,0,0,0,0,0,2,2006,12.100156419938624
224,20,70.0,10500,4,6,1971,1971,0.0,524.0,180.0,160.0,864.0,864,0,0,864,0.0,0.0,1,0,2,1,4,0,1989.0,2.0,576.0,216,0,0,0,0,0,0,3,2009,11.48246625748552
225,20,103.0,13472,10,5,2003,2003,922.0,56.0,0.0,2336.0,2392.0,2392,0,0,2392,0.0,0.0,2,0,3,1,8,1,2003.0,3.0,968.0,248,105,0,0,0,0,0,6,2009,12.864240107194092
226,160,21.0,1680,5,5,1971,1971,142.0,0.0,0.0,630.0,630.0,630,672,0,1302,0.0,0.0,2,1,3,1,6,0,1991.0,1.0,280.0,0,0,0,0,0,0,0,5,2009,11.626254150277232
227,60,82.0,9950,7,5,1995,1995,290.0,565.0,0.0,638.0,1203.0,1214,1306,0,2520,0.0,0.0,2,1,4,1,9,1,1995.0,3.0,721.0,224,114,0,0,0,0,0,6,2007,12.577636201962656
228,160,21.0,1869,6,6,1970,1970,127.0,321.0,0.0,162.0,483.0,483,504,0,987,0.0,0.0,1,1,2,1,5,0,1987.0,1.0,280.0,0,0,0,0,0,0,0,9,2008,11.571194373094205
229,20,70.0,8521,5,5,1967,1967,0.0,842.0,0.0,70.0,912.0,912,0,0,912,0.0,0.0,1,0,3,1,5,1,1974.0,1.0,336.0,0,0,0,0,0,0,0,5,2010,11.736069016284437
230,120,43.0,3182,7,5,2005,2006,16.0,16.0,0.0,1357.0,1373.0,1555,0,0,1555,0.0,0.0,2,0,2,1,7,1,2005.0,2.0,430.0,143,20,0,0,0,0,0,5,2009,12.167851432709975
231,20,73.0,8760,6,6,1959,1959,220.0,0.0,0.0,1194.0,1194.0,1194,0,0,1194,1.0,0.0,1,0,3,1,6,0,1959.0,1.0,312.0,0,0,120,0,0,0,0,4,2010,11.904967552746252
232,60,174.0,15138,8,5,1995,1996,506.0,689.0,0.0,773.0,1462.0,1490,1304,0,2794,1.0,0.0,2,1,4,1,9,1,1995.0,3.0,810.0,0,146,202,0,0,0,0,7,2009,12.90669184092882
233,160,21.0,1680,6,5,1972,1972,297.0,0.0,0.0,483.0,483.0,483,504,0,987,0.0,0.0,1,1,2,1,5,1,1972.0,1.0,288.0,0,0,0,0,0,0,0,6,2006,11.456355113481834
234,20,75.0,10650,5,6,1976,1976,0.0,182.0,712.0,0.0,894.0,894,0,0,894,1.0,0.0,1,0,3,1,5,0,1976.0,1.0,308.0,365,0,0,0,0,0,0,2,2010,11.761346823468706
235,60,70.04995836802665,7851,6,5,2002,2002,103.68526170798899,625.0,0.0,235.0,860.0,860,1100,0,1960,1.0,0.0,2,1,4,1,8,2,2002.0,2.0,440.0,288,48,0,0,0,0,0,5,2010,12.285345826424681
236,160,21.0,1680,6,3,1971,1971,604.0,358.0,0.0,125.0,483.0,483,504,0,987,0.0,0.0,1,1,2,1,5,0,1971.0,1.0,264.0,0,0,0,0,0,0,0,8,2008,11.401993904262946
237,20,65.0,8773,7,5,2004,2004,98.0,24.0,0.0,1390.0,1414.0,1414,0,0,1414,0.0,0.0,2,0,3,1,6,0,2004.0,2.0,494.0,132,105,0,0,0,0,0,5,2010,12.130810161029627
238,60,70.04995836802665,9453,7,7,1993,2003,0.0,402.0,0.0,594.0,996.0,1014,730,0,1744,0.0,0.0,2,1,3,1,7,0,1993.0,2.0,457.0,370,70,0,238,0,0,0,2,2010,12.178187442040638
239,20,93.0,12030,8,5,2007,2007,254.0,0.0,0.0,1694.0,1694.0,1694,0,0,1694,0.0,0.0,2,0,3,1,7,0,2007.0,3.0,818.0,168,228,0,0,0,0,0,12,2007,12.669806661762314
240,50,52.0,8741,6,4,1945,1950,0.0,94.0,0.0,641.0,735.0,798,689,0,1487,0.0,0.0,1,1,3,1,7,1,1949.0,1.0,220.0,0,140,0,0,0,0,0,4,2010,11.635143097694478
